FULL_ADDRESS,Source,Longitude,Latitude
"16 MANNING STREET, Boston, MA",SAM,-71.1139989364094,42.27998795639787
"17 MANNING STREET, Boston, MA",SAM,-71.114034306756,42.28010318296831
"18 MANNING STREET, Boston, MA",SAM,-71.1140454837956,42.27998875208128
"2 MANNING STREET, Boston, MA",SAM,-71.11367310470598,42.27998238661396
"20 MANNING STREET, Boston, MA",SAM,-71.1140920311818,42.27998954776468
"21 MANNING STREET, Boston, MA",SAM,-71.1141492772718,42.28010074980173
"22 MANNING STREET, Boston, MA",SAM,-71.11411382453348,42.2799889795739
"24 MANNING STREET, Boston, MA",SAM,-71.11415841638068,42.27997907027469
"26 MANNING STREET, Boston, MA",SAM,-71.11416808728475,42.279974424981184
"28 MANNING STREET, Boston, MA",SAM,-71.11418640252118,42.27996045060853
"29 MANNING STREET, Boston, MA",SAM,-71.11433420678361,42.28000261647391
"31 MANNING STREET, Boston, MA",SAM,-71.1143591839733,42.279974381388676
"32 MANNING STREET, Boston, MA",SAM,-71.11423739761678,42.27990280397617
"36 MANNING STREET, Boston, MA",SAM,-71.1142883927124,42.27984515734383
"39 MANNING STREET, Boston, MA",SAM,-71.11445909273205,42.27986144104773
"4 MANNING STREET, Boston, MA",SAM,-71.11371965209219,42.2799831822974
"40 MANNING STREET, Boston, MA",SAM,-71.114339387808,42.279787510711465
"6 MANNING STREET, Boston, MA",SAM,-71.11376619947838,42.27998397798079
"7 MANNING STREET, Boston, MA",SAM,-71.11380631955825,42.28009928574343
"8 MANNING STREET, Boston, MA",SAM,-71.11381274686458,42.27998477366421
"9 MANNING STREET, Boston, MA",SAM,-71.1138519169978,42.28010006518841
"10 MANOR STREET, Boston, MA",SAM,-71.0534344232427,42.289773744176465
"14 MANOR STREET, Boston, MA",SAM,-71.05349718444347,42.289891322153146
"18 MANOR STREET, Boston, MA",SAM,-71.05355994564425,42.29000890012984
"19 MANOR STREET, Boston, MA",SAM,-71.05343440976277,42.290085725390966
"24 MANOR STREET, Boston, MA",SAM,-71.05365443332882,42.29018387265057
"25 MANOR STREET, Boston, MA",SAM,-71.05352658572157,42.290254669671846
"28 MANOR STREET, Boston, MA",SAM,-71.05372049744683,42.29030045641829
"32 MANOR STREET, Boston, MA",SAM,-71.05378656156483,42.290417040186
"35 MANOR STREET, Boston, MA",SAM,-71.05368423873044,42.29053288093571
"36 MANOR STREET, Boston, MA",SAM,-71.05385262568285,42.29053362395369
"42 MANOR STREET, Boston, MA",SAM,-71.05396346594897,42.29069633860853
"46 MANOR STREET, Boston, MA",SAM,-71.05408725799062,42.29083415215144
"47 MANOR STREET, Boston, MA",SAM,-71.05397140918915,42.290910224968485
"5 MANOR STREET, Boston, MA",SAM,-71.05322473029655,42.289692908059756
"50 MANOR STREET, Boston, MA",SAM,-71.05415772959735,42.29089287850356
"51 MANOR STREET, Boston, MA",SAM,-71.05404188079589,42.29096895132061
"54 MANOR STREET, Boston, MA",SAM,-71.05422727254867,42.290948482312665
"55 MANOR STREET, Boston, MA",SAM,-71.05411649718644,42.29102858400981
"58 MANOR STREET, Boston, MA",SAM,-71.05430147654978,42.29100463670446
"59 MANOR STREET, Boston, MA",SAM,-71.05419070118757,42.2910847384016
"6 MANOR STREET, Boston, MA",SAM,-71.05337166204193,42.28965616619978
"62 MANOR STREET, Boston, MA",SAM,-71.05437568055089,42.29106079109622
"63 MANOR STREET, Boston, MA",SAM,-71.05426490518867,42.29114089279336
"66 MANOR STREET, Boston, MA",SAM,-71.05444988455201,42.291116945488014
"9 MANOR STREET, Boston, MA",SAM,-71.05328463871547,42.28980514158297
"2 MANSEN COURT, Boston, MA",SAM,,
"3 MANSEN COURT, Boston, MA",SAM,-71.14039965599753,42.25627672925626
"4 MANSEN COURT, Boston, MA",SAM,-71.14046464868628,42.25643434850735
"5 MANSEN COURT, Boston, MA",SAM,-71.14035445036924,42.2563538578855
"10 MANSFIELD STREET, Boston, MA",SAM,-71.13067122854058,42.35723184281133
"11 MANSFIELD STREET, Boston, MA",SAM,-71.13055460229754,42.35731612898451
"12 MANSFIELD STREET, Boston, MA",SAM,-71.13073101378315,42.3573213173461
"16 MANSFIELD STREET, Boston, MA",SAM,-71.13085058426825,42.357500266415585
"17 MANSFIELD STREET, Boston, MA",SAM,-71.13071153855924,42.35755099963824
"18 MANSFIELD STREET, Boston, MA",SAM,-71.13091036951083,42.35758974095033
"20 MANSFIELD STREET, Boston, MA",SAM,-71.13097015475336,42.35767921548509
"21 MANSFIELD STREET, Boston, MA",SAM,-71.1308161627337,42.357707580074035
"23 MANSFIELD STREET, Boston, MA",SAM,-71.13086847482094,42.35778587029195
"24 MANSFIELD STREET, Boston, MA",SAM,-71.13108972523845,42.3578581645546
"25 MANSFIELD STREET, Boston, MA",SAM,-71.13092078690819,42.35786416050986
"27 MANSFIELD STREET, Boston, MA",SAM,-71.13097309899541,42.35794245072777
"28 MANSFIELD STREET, Boston, MA",SAM,-71.13120929572356,42.3580371136241
"31 MANSFIELD STREET, Boston, MA",SAM,-71.1310777231699,42.35809903116358
"34 MANSFIELD STREET, Boston, MA",SAM,-71.13136361977365,42.358272554341546
"35 MANSFIELD STREET, Boston, MA",SAM,-71.13119671422011,42.35827956002093
"39 MANSFIELD STREET, Boston, MA",SAM,-71.13127111822021,42.358396480621764
"40 MANSFIELD STREET, Boston, MA",SAM,-71.13144333834518,42.35839782641388
"46 MANSFIELD STREET, Boston, MA",SAM,-71.13152305691672,42.35852309848621
"5 MANSFIELD STREET, Boston, MA",SAM,-71.13040135293652,42.35707864976707
"52 MANSFIELD STREET, Boston, MA",SAM,-71.13173010024963,42.358834601893285
"54 MANSFIELD STREET, Boston, MA",SAM,-71.13173316079471,42.35883943433411
"56 MANSFIELD STREET, Boston, MA",SAM,-71.13173622133978,42.35884426677494
"58 MANSFIELD STREET, Boston, MA",SAM,-71.13173928188486,42.358849099215725
"14 MANSUR STREET, Boston, MA",SAM,-71.12308964048947,42.27386402310688
"18 MANSUR STREET, Boston, MA",SAM,-71.12292445559306,42.273860392663806
"19 MANSUR STREET, Boston, MA",SAM,-71.12278451669619,42.27374267519051
"22 MANSUR STREET, Boston, MA",SAM,-71.12275927069669,42.273856762220746
"23 MANSUR STREET, Boston, MA",SAM,-71.12260556639177,42.27373874221051
"26 MANSUR STREET, Boston, MA",SAM,-71.12259408580029,42.27385313177768
"30 MANSUR STREET, Boston, MA",SAM,-71.12235706465933,42.27384820277791
"34 MANSUR STREET, Boston, MA",SAM,-71.12229799748545,42.27384711897451
"38 MANSUR STREET, Boston, MA",SAM,-71.12223893031157,42.27384603517112
"41 MANSUR STREET, Boston, MA",SAM,-71.12216565394867,42.2737300640625
"42 MANSUR STREET, Boston, MA",SAM,-71.12217986313769,42.273844951367735
"45 MANSUR STREET, Boston, MA",SAM,-71.12210986828444,42.27372904047039
"46 MANSUR STREET, Boston, MA",SAM,-71.1221207959638,42.27384386756434
"50 MANSUR STREET, Boston, MA",SAM,-71.12206172878992,42.27384278376094
"51 MANSUR STREET, Boston, MA",SAM,-71.12202618978812,42.273727505082256
"100 MANTHORNE ROAD, Boston, MA",SAM,-71.15244676618724,42.29046138402366
"103 MANTHORNE ROAD, Boston, MA",SAM,-71.15235912676323,42.29057712879636
"104 MANTHORNE ROAD, Boston, MA",SAM,-71.15253306994946,42.290569816981325
"107 MANTHORNE ROAD, Boston, MA",SAM,-71.15246161248088,42.29070589293355
"108 MANTHORNE ROAD, Boston, MA",SAM,-71.15261937371167,42.29067824993894
"11 MANTHORNE ROAD, Boston, MA",SAM,-71.1499430019656,42.28770161479464
"111 MANTHORNE ROAD, Boston, MA",SAM,-71.15256409819852,42.29083465707075
"112 MANTHORNE ROAD, Boston, MA",SAM,-71.1527056774739,42.29078668289659
"115 MANTHORNE ROAD, Boston, MA",SAM,-71.152688614513,42.29099666054028
"116 MANTHORNE ROAD, Boston, MA",SAM,-71.1528259029973,42.29094358247332
"119 MANTHORNE ROAD, Boston, MA",SAM,-71.152782619855,42.291129714287415
"12 MANTHORNE ROAD, Boston, MA",SAM,-71.15009433369084,42.28773657850674
"120 MANTHORNE ROAD, Boston, MA",SAM,-71.15296019634303,42.291133659254925
"123 MANTHORNE ROAD, Boston, MA",SAM,-71.152876625197,42.291262768034535
"124 MANTHORNE ROAD, Boston, MA",SAM,-71.15309347920667,42.29131989207542
"127 MANTHORNE ROAD, Boston, MA",SAM,-71.15297619461982,42.291397763866634
"130 MANTHORNE ROAD, Boston, MA",SAM,-71.15331947456296,42.29159475135706
"131 MANTHORNE ROAD, Boston, MA",SAM,-71.15308165911942,42.2915260315314
"132 MANTHORNE ROAD, Boston, MA",SAM,-71.15339480634839,42.29168637111761
"135 MANTHORNE ROAD, Boston, MA",SAM,-71.15318712361902,42.291654299196146
"136 MANTHORNE ROAD, Boston, MA",SAM,-71.15354100474973,42.291873217055354
"140 MANTHORNE ROAD, Boston, MA",SAM,-71.15368547345616,42.29205916691965
"141 MANTHORNE ROAD, Boston, MA",SAM,-71.1533416843872,42.29184663864786
"143 MANTHORNE ROAD, Boston, MA",SAM,-71.15339224843444,42.291911721100355
"144 MANTHORNE ROAD, Boston, MA",SAM,-71.15382994216259,42.29224511678395
"147 MANTHORNE ROAD, Boston, MA",SAM,-71.15349337652894,42.29204188600537
"15 MANTHORNE ROAD, Boston, MA",SAM,-71.14995812651073,42.28786611164397
"151 MANTHORNE ROAD, Boston, MA",SAM,-71.15359450462346,42.29217205091038
"155 MANTHORNE ROAD, Boston, MA",SAM,-71.15369563271796,42.2923022158154
"159 MANTHORNE ROAD, Boston, MA",SAM,-71.15384060787639,42.29249374703704
"16 MANTHORNE ROAD, Boston, MA",SAM,-71.1501143923918,42.28785630161443
"163 MANTHORNE ROAD, Boston, MA",SAM,-71.15398482193919,42.29267835958913
"165 MANTHORNE ROAD, Boston, MA",SAM,-71.15405779635128,42.292769340695806
"169 MANTHORNE ROAD, Boston, MA",SAM,-71.15420374517545,42.292951302909124
"17 MANTHORNE ROAD, Boston, MA",SAM,-71.15000785750588,42.2879446991671
"176 MANTHORNE ROAD, Boston, MA",SAM,-71.15453756378358,42.29311507767391
"180 MANTHORNE ROAD, Boston, MA",SAM,-71.1546718620719,42.29324098234774
"181 MANTHORNE ROAD, Boston, MA",SAM,-71.15454545013286,42.29330746687138
"182 MANTHORNE ROAD, Boston, MA",SAM,-71.15473901121607,42.29330393468464
"185 MANTHORNE ROAD, Boston, MA",SAM,-71.15465097021654,42.293406391972226
"188 MANTHORNE ROAD, Boston, MA",SAM,-71.15493585511521,42.293498039247346
"189 MANTHORNE ROAD, Boston, MA",SAM,-71.15475138561098,42.293505523855465
"193 MANTHORNE ROAD, Boston, MA",SAM,-71.15485188862955,42.29360726767524
"196 MANTHORNE ROAD, Boston, MA",SAM,-71.15522001920633,42.29377929491573
"197 MANTHORNE ROAD, Boston, MA",SAM,-71.1549523916481,42.293709011495054
"20 MANTHORNE ROAD, Boston, MA",SAM,-71.15023103954591,42.2879847610253
"200 MANTHORNE ROAD, Boston, MA",SAM,-71.15529526710748,42.29384544693165
"203 MANTHORNE ROAD, Boston, MA",SAM,-71.15514064197542,42.293887497952625
"204 MANTHORNE ROAD, Boston, MA",SAM,-71.15537051500863,42.29391159894756
"207 MANTHORNE ROAD, Boston, MA",SAM,-71.15521896121946,42.29395635005081
"208 MANTHORNE ROAD, Boston, MA",SAM,-71.15544576290979,42.2939777509635
"211 MANTHORNE ROAD, Boston, MA",SAM,-71.1552972804635,42.29402520214903
"212 MANTHORNE ROAD, Boston, MA",SAM,-71.15552101081092,42.29404390297941
"215 MANTHORNE ROAD, Boston, MA",SAM,-71.15537559970757,42.29409405424723
"219 MANTHORNE ROAD, Boston, MA",SAM,-71.15545391895165,42.29416290634542
"220 MANTHORNE ROAD, Boston, MA",SAM,-71.1556678433579,42.29418256949497
"223 MANTHORNE ROAD, Boston, MA",SAM,-71.15552448172677,42.294232098590726
"224 MANTHORNE ROAD, Boston, MA",SAM,-71.15573781883639,42.29425181607796
"227 MANTHORNE ROAD, Boston, MA",SAM,-71.15559731334723,42.294304171564875
"228 MANTHORNE ROAD, Boston, MA",SAM,-71.15580779431485,42.29432106266096
"23 MANTHORNE ROAD, Boston, MA",SAM,-71.1501717368394,42.2881235218439
"231 MANTHORNE ROAD, Boston, MA",SAM,-71.15567014496767,42.294376244539
"232 MANTHORNE ROAD, Boston, MA",SAM,-71.15587776979332,42.29439030924398
"235 MANTHORNE ROAD, Boston, MA",SAM,-71.15574297658813,42.29444831751315
"236 MANTHORNE ROAD, Boston, MA",SAM,-71.15594774527179,42.29445955582699
"239 MANTHORNE ROAD, Boston, MA",SAM,-71.15581580820857,42.29452039048731
"24 MANTHORNE ROAD, Boston, MA",SAM,-71.15034979040387,42.28811306657949
"240 MANTHORNE ROAD, Boston, MA",SAM,-71.15601772075028,42.294528802409964
"243 MANTHORNE ROAD, Boston, MA",SAM,-71.15588863982903,42.294592463461456
"244 MANTHORNE ROAD, Boston, MA",SAM,-71.15608769622875,42.294598048992974
"248 MANTHORNE ROAD, Boston, MA",SAM,-71.15615767170722,42.29466729557598
"252 MANTHORNE ROAD, Boston, MA",SAM,-71.1562276471857,42.29473654215897
"256 MANTHORNE ROAD, Boston, MA",SAM,-71.15629762266417,42.294805788741975
"260 MANTHORNE ROAD, Boston, MA",SAM,-71.15636759814264,42.29487503532498
"27 MANTHORNE ROAD, Boston, MA",SAM,-71.15028135301596,42.288241957740084
"28 MANTHORNE ROAD, Boston, MA",SAM,-71.1504685412618,42.28824137213368
"31 MANTHORNE ROAD, Boston, MA",SAM,-71.15039096919249,42.28836039363626
"32 MANTHORNE ROAD, Boston, MA",SAM,-71.15058612538586,42.28836829256738
"35 MANTHORNE ROAD, Boston, MA",SAM,-71.15050364902093,42.288479224496484
"36 MANTHORNE ROAD, Boston, MA",SAM,-71.15070976144861,42.2884940481342
"40 MANTHORNE ROAD, Boston, MA",SAM,-71.15083339751138,42.288619803701025
"43 MANTHORNE ROAD, Boston, MA",SAM,-71.15073190021371,42.28871138861984
"44 MANTHORNE ROAD, Boston, MA",SAM,-71.1509570335741,42.28874555926785
"47 MANTHORNE ROAD, Boston, MA",SAM,-71.15084602581011,42.28882747068153
"48 MANTHORNE ROAD, Boston, MA",SAM,-71.15108066963688,42.288871314834665
"51 MANTHORNE ROAD, Boston, MA",SAM,-71.1509601514065,42.28894355274321
"54 MANTHORNE ROAD, Boston, MA",SAM,-71.15126612373099,42.289059948184914
"55 MANTHORNE ROAD, Boston, MA",SAM,-71.15107427700289,42.289059634804886
"56 MANTHORNE ROAD, Boston, MA",SAM,-71.15132794176237,42.28912282596832
"59 MANTHORNE ROAD, Boston, MA",SAM,-71.15118840259926,42.28917571686657
"60 MANTHORNE ROAD, Boston, MA",SAM,-71.15144942346154,42.28925194057743
"63 MANTHORNE ROAD, Boston, MA",SAM,-71.15129858205596,42.28929161379485
"67 MANTHORNE ROAD, Boston, MA",SAM,-71.1514076383067,42.28941033328503
"68 MANTHORNE ROAD, Boston, MA",SAM,-71.15168571200476,42.289509166139446
"7 MANTHORNE ROAD, Boston, MA",SAM,-71.14996050621761,42.28755866345191
"71 MANTHORNE ROAD, Boston, MA",SAM,-71.1515166945574,42.28952905277521
"72 MANTHORNE ROAD, Boston, MA",SAM,-71.15180186828242,42.289640693645985
"75 MANTHORNE ROAD, Boston, MA",SAM,-71.15162345046222,42.28964694838506
"78 MANTHORNE ROAD, Boston, MA",SAM,-71.1519827698618,42.28986127292087
"79 MANTHORNE ROAD, Boston, MA",SAM,-71.15172791456418,42.289767906847025
"8 MANTHORNE ROAD, Boston, MA",SAM,-71.15011258573503,42.28758687034471
"82 MANTHORNE ROAD, Boston, MA",SAM,-71.15206718501746,42.289970516089475
"86 MANTHORNE ROAD, Boston, MA",SAM,-71.15215160017313,42.29007975925805
"88 MANTHORNE ROAD, Boston, MA",SAM,-71.15219380775095,42.29013438084234
"91 MANTHORNE ROAD, Boston, MA",SAM,-71.15205668553482,42.29018783509612
"92 MANTHORNE ROAD, Boston, MA",SAM,-71.15227822290662,42.290243624010934
"95 MANTHORNE ROAD, Boston, MA",SAM,-71.15215692853218,42.2903175613588
"96 MANTHORNE ROAD, Boston, MA",SAM,-71.15236263806229,42.29035286717953
"99 MANTHORNE ROAD, Boston, MA",SAM,-71.15225717152953,42.29044728762151
"1 MAPLE COURT, Boston, MA",SAM,-71.08606649722734,42.3082712213441
"11 MAPLE LANE, Boston, MA",SAM,-71.154426279602,42.287881465613395
"7 MAPLE LANE, Boston, MA",SAM,-71.1544530019361,42.28787114107489
"9 MAPLE LANE, Boston, MA",SAM,-71.15443964076906,42.287876303344134
"10 MAPLE PLACE, Boston, MA",SAM,-71.11263807052154,42.311836223626244
"1 MAPLE PLACE, Boston, MA",SAM,-71.11276681474409,42.31192150762258
"2 MAPLE PLACE, Boston, MA",SAM,-71.11261753384075,42.311890774183084
"3 MAPLE PLACE, Boston, MA",SAM,-71.11277184413531,42.31190814830253
"4 MAPLE PLACE, Boston, MA",SAM,-71.11262266801093,42.311877136543885
"5 MAPLE PLACE, Boston, MA",SAM,-71.11277687352653,42.31189478898249
"10 MAPLE STREET, Boston, MA",SAM,-71.12230681933617,42.255245453818034
"33 MAPLE STREET, Boston, MA",SAM,-71.12247593109574,42.25427684589496
"36 MAPLE STREET, Boston, MA",SAM,-71.12231761283992,42.25425803167637
"39 MAPLE STREET, Boston, MA",SAM,-71.12245315962682,42.254115547901
"40 MAPLE STREET, Boston, MA",SAM,-71.12229664863045,42.2541095351105
"43 MAPLE STREET, Boston, MA",SAM,-71.12243797864753,42.25400801590503
"44 MAPLE STREET, Boston, MA",SAM,-71.12227384460965,42.25397053605693
"48 MAPLE STREET, Boston, MA",SAM,-71.1222214176682,42.253826361923494
"52 MAPLE STREET, Boston, MA",SAM,-71.12215184651785,42.25369537887965
"53 MAPLE STREET, Boston, MA",SAM,-71.12234085356306,42.253730308836126
"56 MAPLE STREET, Boston, MA",SAM,-71.12200639993516,42.253589607924084
"65 MAPLE STREET, Boston, MA",SAM,-71.12193513466656,42.25342548776841
"66 MAPLE STREET, Boston, MA",SAM,-71.12166572041865,42.2534668382711
"70 MAPLE STREET, Boston, MA",SAM,-71.1215218016515,42.25343269166055
