FULL_ADDRESS,Source,Longitude,Latitude
"433 DUDLEY STREET, Boston, MA",SAM,-71.07475945179223,42.32473952317336
"434 DUDLEY STREET, Boston, MA",SAM,-71.07432523436466,42.324374569178545
"436 DUDLEY STREET, Boston, MA",SAM,-71.07431643281285,42.32436383557625
"438 DUDLEY STREET, Boston, MA",SAM,-71.07430763126104,42.32435310197398
"439 DUDLEY STREET, Boston, MA",SAM,-71.07460325202264,42.324501162596896
"447 DUDLEY STREET, Boston, MA",SAM,-71.07439615909523,42.324240026619165
"451 DUDLEY STREET, Boston, MA",SAM,-71.07426441966338,42.32407790060735
"453 DUDLEY STREET, Boston, MA",SAM,-71.0741856101072,42.32397882571327
"455 DUDLEY STREET, Boston, MA",SAM,-71.07410680055098,42.323879750819216
"457 DUDLEY STREET, Boston, MA",SAM,-71.07402799099478,42.32378067592516
"46 DUDLEY STREET, Boston, MA",SAM,-71.08791506850088,42.3293625698878
"463 DUDLEY STREET, Boston, MA",SAM,-71.07390943926603,42.323641565101816
"471 DUDLEY STREET, Boston, MA",SAM,-71.0738396309371,42.32356265132038
"473 DUDLEY STREET, Boston, MA",SAM,-71.07382217885487,42.32354292287503
"477 DUDLEY STREET, Boston, MA",SAM,-71.0736942338978,42.323408331194265
"490 DUDLEY STREET, Boston, MA",SAM,-71.0730377949138,42.32292279950215
"492 DUDLEY STREET, Boston, MA",SAM,-71.07302471587839,42.32290915180991
"493 DUDLEY STREET, Boston, MA",SAM,-71.07334372998261,42.323050711265445
"494 DUDLEY STREET, Boston, MA",SAM,-71.073011636843,42.322895504117675
"5 DUDLEY STREET, Boston, MA",SAM,-71.08994569228697,42.32950366230876
"503 DUDLEY STREET, Boston, MA",SAM,-71.07270615513202,42.32228358393266
"504 DUDLEY STREET, Boston, MA",SAM,-71.07264461957365,42.32245209943127
"509 DUDLEY STREET, Boston, MA",SAM,-71.07267898007278,42.322237815400186
"511 DUDLEY STREET, Boston, MA",SAM,-71.07266992171971,42.32222255922269
"517 DUDLEY STREET, Boston, MA",SAM,-71.07264274666045,42.322176790690214
"519 DUDLEY STREET, Boston, MA",SAM,-71.07263368830738,42.322161534512716
"520 DUDLEY STREET, Boston, MA",SAM,-71.07251476978026,42.32224632414376
"524 DUDLEY STREET, Boston, MA",SAM,-71.0724980466669,42.32221815889301
"53 DUDLEY STREET, Boston, MA",SAM,-71.08756875659404,42.32919312850536
"534 DUDLEY STREET, Boston, MA",SAM,-71.07240076441208,42.32206000234606
"54 DUDLEY STREET, Boston, MA",SAM,-71.08764657769794,42.329322079328854
